system:index,DEM_slope,L4,NDMI_max,NDMI_mean,NDMI_min,NDMI_slope,NDMI_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_slope,NDVI_stdDev,Relative_elevation_100,TCB_max,TCB_mean,TCB_min,TCB_slope,TCB_stdDev,TCG_max,TCG_mean,TCG_min,TCG_slope,TCG_stdDev,TCW_max,TCW_mean,TCW_min,TCW_slope,TCW_stdDev,.geo
00000000000000000429_0,2.4531727,13,0.27986413,0.12365929,-0.1904,931.7028644984754,0.1083165946902569,0.762334,0.60972726,0.2888436,821.2513800012335,0.09407035553474193,343.9013,0.48439535,0.33953756,0.11876708,412.46897077429765,0.06533449527426162,0.26220778,0.15642022,0.01790324,515.3386747951765,0.05693136577580773,-0.06505692,-0.1508231,-0.2143517,44.49347760050868,0.02549732507975848,
0000000000000000042a_0,0.3524931,13,0.23977615,0.04541018,-0.2769953,366.9696137315761,0.08125713589682765,0.6900793,0.5679516,0.3500998,752.2408410646691,0.07426212079578796,278.16635,0.37056234,0.3015555,0.14293769,65.33505663596145,0.047817583044651106,0.18324988,0.11760192,0.02575751,215.63452274431936,0.035150908443060624,-0.044646863,-0.1591764,-0.20591219,-1.94252113556889,0.024261712246944483,
0000000000000000042b_0,4.994312,13,0.30206499,0.16947109,-0.12554653,172.88709403189534,0.04908405695373431,0.7383126,0.6457205,0.322228,239.9854410989102,0.06742456009365644,186.13875,0.47368956,0.32118663,0.18023634,-34.489023914871886,0.04199158701647519,0.2365728,0.15880008,0.04692462,54.25656344254271,0.028845235688316897,-0.064805344,-0.13255106,-0.19294478,24.160131300533994,0.01829929522233803,
0000000000000000042c_0,4.381608,13,0.25985152,0.17919585,0.087299794,482.96181704849005,0.042273927343967496,0.7527638,0.64597905,0.45879194,589.2605326989907,0.06685111002668206,180.31435,0.3834791,0.325086,0.2601809,81.32182029265822,0.024432677253356086,0.21386997,0.16194646,0.10715236,276.1047647589464,0.024686549337340102,-0.097965255,-0.1304445,-0.1633343,47.11101443687865,0.011593082466381546,
0000000000000000042d_0,2.5346096,13,0.35245606,0.18777888,0.08896243,420.7938877012317,0.04745844514988909,0.76344085,0.64219207,0.34907863,579.1774760564629,0.07849800230963878,255.32184,0.45909822,0.35899627,0.23766173,77.32399116258499,0.033220659744565596,0.24409343,0.18028446,0.0695322,259.1918848745817,0.03203905083599112,-0.079411544,-0.14246598,-0.17617351,38.504855179896,0.01859712744729996,
0000000000000000042e_0,2.000603,13,0.25180256,0.09609757,-0.18963799,387.60258356293986,0.07372043702216924,0.7204987,0.60501087,0.36161253,404.8115413623355,0.07130820804093467,111.671326,0.442649,0.32432216,0.18858409,-75.0002998335451,0.03997906794197431,0.22228457,0.14267735,0.04237952,116.3863324867945,0.030835757823434503,-0.08398076,-0.1530513,-0.202152,103.31699327113202,0.018334572718030913,
0000000000000000042f_0,2.9717689,13,0.28553268,0.112234704,-0.32424536,1400.271863207058,0.14275550405078646,0.7692676,0.6007356,0.11680703,1382.2994116085235,0.11759347818472521,268.67477,0.53704345,0.32456467,0.12208827,419.06628018580875,0.0833128335421675,0.27972594,0.14742486,-0.01324294,728.0619154786334,0.06741660332911754,-0.05500485,-0.14488055,-0.24915746,104.74426265678444,0.0281170563648917,
00000000000000000430_0,0.7770196,13,0.37206006,0.13908084,-0.27195767,1130.1056395117794,0.12559012502723596,0.78496623,0.6296522,0.28425357,985.197184921935,0.09957701325282611,329.95392,0.46600944,0.33919013,0.13076016,480.09320738937714,0.06738042091953308,0.29360208,0.16599582,0.01143218,608.3349941969938,0.0628475512966634,-0.045848984,-0.148215,-0.21058798,50.48329510438662,0.024125753762101847,
00000000000000000431_0,1.2649752,13,0.39947438,0.13523011,-0.096869245,890.9951403571736,0.07920238282728723,0.75577706,0.62602943,0.46816686,925.714847781794,0.07650602102689637,344.12463,0.45306677,0.33625442,0.10632272,319.82221243084274,0.0672819194396917,0.25078678,0.15939648,0.04608048,512.681333428397,0.04895549208062309,-0.015189125,-0.14946958,-0.20863257,51.31821381223514,0.03091724531197338,
00000000000000000432_0,2.358359,13,0.36066264,0.12612954,-0.047736626,680.5624464627784,0.0685513170044617,0.7422254,0.57913023,0.26395273,593.5019653965442,0.0862127834947011,437.67578,0.63425845,0.33446515,0.167002,253.91404325836768,0.05986088243733119,0.30147713,0.14127932,0.0357077,301.2199736121081,0.04225451868088832,-0.039493285,-0.14545886,-0.24400209,69.23439507245308,0.02906064504458089,
00000000000000000433_0,5.972564,13,0.3736684,0.16020478,-0.21261682,1335.1825239805432,0.15700912770529876,0.84608674,0.62696236,0.25780347,1051.4249459962675,0.1616548457369707,325.37793,0.55318946,0.34826663,0.08642911,314.28490540464014,0.062283137911263164,0.33565533,0.17205676,0.0159761,608.0251242212862,0.07918372249215576,-0.016141146,-0.14526144,-0.2790965,236.1838036087889,0.03552676156299873,
00000000000000000434_0,1.3857594,13,0.31093606,0.12576969,-0.28184283,791.9475733380361,0.10932086708748263,0.78202504,0.6078061,0.26491648,1020.314992534388,0.11200339101484574,215.10753,0.5127468,0.33789277,0.11179194,529.1173854563266,0.07592818435483767,0.2679625,0.15734668,0.00361581,619.8797902819326,0.06437013335512867,-0.06022896,-0.14919841,-0.21832363,-99.35014769435183,0.02825193895168678,
00000000000000000435_0,2.0333946,13,0.2882907,0.15955445,-0.26924643,544.0011828636132,0.1274093233911469,0.7965939,0.6624253,0.2943723,585.5510006829318,0.10882489466451654,274.80667,0.54855865,0.31476662,0.08920914,728.9390157213487,0.06829672699398047,0.28317472,0.16427284,0.00973854,578.264381334295,0.06304029119039652,-0.034696832,-0.13374989,-0.26171398,-201.0336581602701,0.02706010384364478,
00000000000000000436_0,1.0735152,13,0.25395256,0.005930939,-0.24762508,1006.6042075731623,0.09100567367942897,0.70714736,0.53753406,0.26865095,900.6993000667039,0.08164876032043557,114.827354,0.4264989,0.31865412,0.13703011,102.4799783527617,0.04922650789727535,0.16992296,0.11172419,0.02422647,363.8107061884976,0.03422272357087014,-0.042738266,-0.17690644,-0.24017632,189.668103846973,0.03432446943000193,
00000000000000000437_0,1.0353209,13,0.2692801,0.120778784,-0.30414477,874.5710272867875,0.12418866822111319,0.793505,0.617922,0.26153848,1069.0142754762617,0.10995423760878939,210.41841,0.46402246,0.33143598,0.11104699,609.6832635054396,0.07830489610236728,0.2813097,0.15817018,0.00744567,665.0217536359164,0.06617213358704054,-0.05921116,-0.14869478,-0.21247326,-107.96935319446123,0.028089153795047696,
00000000000000000438_0,0.63459516,13,0.21683094,0.030240096,-0.35560122,897.0999197849474,0.11688469886859432,0.73371464,0.57207835,0.2635103,1031.6581005717976,0.10096370957011845,211.8398,0.49594712,0.29244918,0.13279673,-108.83816202960261,0.05810426707688341,0.18345517,0.11178259,0.00267859,252.41462370263588,0.04361828935144772,-0.05496585,-0.15866573,-0.24339217,205.95902113971573,0.024580716199059337,
00000000000000000439_0,1.3864367,13,0.16273291,-0.009470982,-0.3483146,432.0009735148619,0.08580063374021392,0.643634,0.5089014,0.2979094,515.6886532465237,0.07805907442944404,93.500725,0.45258135,0.30400363,0.09950355,-75.33304970420477,0.05997831666339102,0.15584403,0.098888785,0.00459433,129.3461245718717,0.03315157741368497,-0.038013667,-0.16967586,-0.24327032,102.79806253484557,0.03705744781974152,
0000000000000000043a_0,1.9548161,13,0.2519541,0.13168935,-0.16421987,265.87291078508514,0.0918670431755689,0.73309845,0.61051255,0.24754901,433.0175873304375,0.0970070262246381,203.70221,0.45867738,0.3489795,0.19461958,243.55496027788706,0.04813463183585543,0.23519434,0.16034028,0.02188506,260.1790422338784,0.04888635782519906,-0.09399577,-0.15462117,-0.23327608,-78.75419205051278,0.019805625375721322,
0000000000000000043b_0,2.3978667,13,0.3197767,0.17334881,-0.104513064,445.173390938133,0.07611922946549504,0.771311,0.6433286,0.38505024,556.2626405729078,0.0859651490450127,198.48425,0.44955605,0.34481555,0.16049875,72.37701566999932,0.0448928739965062,0.24571851,0.17322376,0.03444542,224.16658707110636,0.04386857241305704,-0.044669602,-0.14104706,-0.20366448,50.22693272556536,0.01709963493367749,
0000000000000000043c_0,0.8517928,13,0.3250444,0.15934224,-0.048833422,486.2902670442941,0.06606354851104088,0.7428414,0.62348306,0.26372156,617.6255108183464,0.08134928509468393,205.10468,0.4793337,0.34096938,0.23756655,174.60456434528547,0.03934218465248849,0.22679798,0.16204147,0.02285437,322.82688486071487,0.037600101880735155,-0.077360496,-0.14319001,-0.20560041,19.531103961563673,0.0210788061622952,
0000000000000000043f_0,4.975304,13,0.32422432,0.1714023,0.06291892,545.9240705121684,0.049560159098672125,0.7548095,0.63792765,0.3600164,870.3951623665579,0.08500283690816376,295.57434,0.45346156,0.32867274,0.22237992,-63.69064594640616,0.03763470066334791,0.22044383,0.15949497,0.08956568,273.79474500423163,0.028810704515939384,-0.05924369,-0.1333499,-0.17322057,98.72898772429345,0.01781400529675889,
00000000000000000441_0,2.117009,13,0.33705252,0.22141941,0.11756624,404.8590643488982,0.045067003340377415,0.76443535,0.6510247,0.42243317,718.9752612836427,0.08044904469367464,336.2791,0.43860564,0.3409377,0.18896206,18.71067158503094,0.03978830523586262,0.24714325,0.1788134,0.07529554,271.05783643631827,0.03354815048763352,-0.059410635,-0.12334101,-0.15486562,32.20751422472073,0.01717590482942899,
00000000000000000444_0,0.77123135,13,0.27366483,0.08785174,-0.3623719,1178.140705477114,0.11699149739533965,0.740458,0.5766446,0.11321515,1021.1104579571067,0.13194109292801456,203.63733,0.6369111,0.31349054,0.14354508,292.26373970134136,0.07904859137567684,0.23763345,0.1258583,-0.02817125,471.9317261857554,0.05878909468621272,-0.05268357,-0.14636345,-0.20406714,171.11438289053063,0.03145991349076834,
00000000000000000445_0,2.8260155,13,0.3217492,0.042405065,-0.4008942,1365.0112260412773,0.1342603508898281,0.7434095,0.5592509,0.12841418,891.5362941286768,0.11910887876080305,204.79091,0.65666735,0.33242634,0.13615537,219.97540926615136,0.06682848377022022,0.21144684,0.123721085,-0.02551344,426.94984820646846,0.052641563840799294,-0.062830135,-0.16977894,-0.25173286,287.7894718250326,0.032287059899573395,
00000000000000000446_0,0.47198272,13,0.280812,0.16213478,-0.057632398,625.589298809645,0.06747496645250689,0.787588,0.65084356,0.33433735,908.0560009034957,0.09189167088871122,188.3769,0.42346224,0.32471493,0.14488325,256.0147412569644,0.04698347591080584,0.25790522,0.16247106,0.03535901,430.97902591115974,0.04428554728700448,-0.039937623,-0.1370512,-0.18298942,-10.991339341275467,0.021496315251985105,
00000000000000000447_0,1.908892,13,0.32068813,0.14425409,-0.20332997,780.3461170273874,0.07498111044088489,0.7649746,0.62601066,0.18632607,963.7435768920444,0.0959164659536668,204.45244,0.43835923,0.33550167,0.18587442,258.43342265143207,0.0414689117239766,0.23601365,0.15831879,0.00226685,481.12224388146785,0.04218061261198099,-0.080305606,-0.1454388,-0.22360206,48.24748237703564,0.022228785729708468,
00000000000000000448_0,0.9541019,13,0.26323152,0.17792813,0.06515242,438.33030386729405,0.04322262391589288,0.78669864,0.6654496,0.4603084,536.0139548073829,0.07602050774784713,103.34,0.4549254,0.33109927,0.26830775,-95.26251493730756,0.03050314264053414,0.21582007,0.17241697,0.10647608,167.32849726072916,0.02466882907065438,-0.09182569,-0.13558613,-0.21031,124.21093460792164,0.017615074434375228,
00000000000000000449_0,1.2901962,13,0.21975136,0.11379439,-0.15649731,67.06309796467059,0.06348171312876383,0.7087816,0.5855473,0.4123941,303.14820293059853,0.06922059805500318,302.61017,0.44360754,0.34585038,0.19884446,-105.99507234696677,0.041661246585430294,0.20461407,0.1486717,0.05330753,45.62406548617403,0.03210655927700407,-0.054740343,-0.15650651,-0.19813739,3.146753221428491,0.019531501480372433,
0000000000000000044a_0,2.4788914,13,0.28340626,0.13961028,-0.23383974,800.7867611498286,0.09990423153353015,0.75673807,0.6176447,0.32378224,780.2312979016853,0.08920677678779941,269.54608,0.52356726,0.362385,0.219876,422.6721579997411,0.051366939608722226,0.2437182,0.17039117,0.03050874,518.8396514092325,0.04936598590736697,-0.069230564,-0.15798537,-0.23602088,2.873610540163613,0.024313902171906408,
0000000000000000044d_0,0.7812449,13,0.25651944,0.07886734,-0.22371967,937.2619537845954,0.08633996982720644,0.7433654,0.59451836,0.42307693,894.3726149567872,0.07767234783650759,152.24318,0.4739231,0.3116348,0.14507335,365.0891730585962,0.05895713123386924,0.20727548,0.13131984,0.03154043,454.50288074523695,0.03947103609933041,-0.04730114,-0.15270837,-0.23681797,18.23995389250995,0.028627361961316242,
0000000000000000044e_0,0.31685847,13,0.27532777,0.12048706,-0.24520884,872.6879029159176,0.10294279391896903,0.75631315,0.61570686,0.36506656,772.523205826969,0.09297318135941349,165.74539,0.46949083,0.32213664,0.12747058,502.0869673833161,0.07228749777133142,0.2622486,0.15010425,0.01808301,519.8957874275201,0.05575781770766836,-0.042169876,-0.14451095,-0.20121512,-24.251132051789483,0.02709846790604086,
0000000000000000044f_0,0.2432719,13,0.1735486,-0.012315637,-0.2980936,513.8168115801501,0.09357730044590504,0.6542274,0.50401723,0.3237998,632.9255874618763,0.06279286923893543,151.82634,0.4465637,0.29170778,0.13495295,429.3418477706336,0.05831291621705233,0.15155211,0.09329533,0.02365794,327.9637180952256,0.02820903144929453,-0.05676489,-0.16599153,-0.27151975,-151.52503285173185,0.04167111624933492,
00000000000000000450_0,1.054394,13,0.36558518,0.10977833,-0.38997215,914.8765947914899,0.10826129580417357,0.757743,0.6028108,0.20709348,938.6879140414538,0.10299520689853968,173.1296,0.47001448,0.3376257,0.10400364,613.1335412540541,0.08363345578551504,0.27939314,0.15289453,4.603E-4,648.3249594335564,0.06357576663895927,-0.032420516,-0.15473372,-0.22067328,-100.70544019828108,0.032437240313613884,
00000000000000000451_0,0.30868253,13,0.25731343,0.061307248,-0.10445277,673.2269289839976,0.06587933580063476,0.7326639,0.5869854,0.37289953,732.3585356813444,0.07457443800649845,168.45723,0.48744947,0.3065813,0.1173361,255.28756999975502,0.05836698265314795,0.2097184,0.12514162,0.04478251,347.0437239459796,0.03586970682639015,-0.03388755,-0.15836053,-0.21711428,-3.950563252892734,0.03274733307645234,
00000000000000000452_0,0.5306809,13,0.26253688,0.120864525,-0.2909589,1026.501939626991,0.1057419445472614,0.74486804,0.6175792,0.28914285,986.5664493084131,0.09499961103434566,169.72096,0.42895502,0.3187538,0.10879043,517.8273544935386,0.07034203209849565,0.2241604,0.14849865,0.00920256,588.0974033669247,0.054135852299276435,-0.044223398,-0.14308658,-0.2174034,-18.087894867362113,0.0265108370017085,
00000000000000000453_0,0.8099712,13,0.2238806,0.08915288,-0.22930717,76.03908151252398,0.08315380131050679,0.7166504,0.59367234,0.29788333,749.637496987633,0.08652491670969623,187.13101,0.47457704,0.3166224,0.13640139,102.82285491288896,0.05809303133623955,0.1964113,0.13597748,0.01323981,199.52164861907144,0.04237040454230963,-0.06560673,-0.15403645,-0.23296253,-127.72926498504646,0.030907714037325673,
00000000000000000454_0,0.63039404,13,0.28516272,0.128078,-0.12167027,444.73626958296904,0.07090200219633346,0.7710596,0.639281,0.36645964,440.66572355316015,0.07477934466793776,183.57504,0.44429782,0.30213198,0.1302266,287.065393996329,0.056412015594355776,0.1988592,0.14190853,0.04759663,269.38153706084375,0.03777436018892155,-0.03408396,-0.1393146,-0.22671343,-65.02486827119473,0.03234113465506358,
00000000000000000455_0,0.5276574,13,0.19061033,0.052774295,-0.2925,401.81516371753173,0.07833063594927972,0.72630125,0.59838855,0.30358127,485.4388657103248,0.07913072355656856,199.44408,0.4166813,0.28686798,0.1537277,333.64445529739265,0.052303774690718924,0.18500017,0.11890647,0.01555838,287.7107111878366,0.03770247740667045,-0.054217216,-0.15118131,-0.23823136,-122.22299280747802,0.026726817333206598,
00000000000000000456_0,0.28834757,13,0.34842107,0.11949657,-0.20427112,273.9586858371817,0.08244379057359297,0.7514761,0.6320764,0.3735363,478.81656935451247,0.07324424375718037,193.48671,0.5218487,0.31295145,0.10055878,472.7833593780934,0.07174236285452243,0.23466092,0.14600459,0.02611201,351.65560781694086,0.047436118478820434,-0.023200035,-0.14735253,-0.24159229,-182.4657105234599,0.036017844868426546,
00000000000000000457_0,0.63324213,13,0.26660573,0.09911212,-0.34817815,1031.8867714338426,0.11841894799108706,0.7494101,0.5929232,0.23573059,1010.8806811479267,0.10968310839767201,203.18747,0.65523475,0.33948785,0.05985408,679.5799210096905,0.09287829901738469,0.259714,0.14923632,0.00774781,662.0861702039956,0.06395120756899486,-0.0463349,-0.15709999,-0.27190548,-69.6395212486418,0.038028255229103795,
00000000000000000458_0,1.3230946,13,0.3671783,0.12131618,-0.29226735,1105.7001154950585,0.14773878539902036,0.8859935,0.61380744,0.12072434,1388.4975573458403,0.14322241438299693,244.20694,0.51428,0.32807693,0.05645995,766.166536698143,0.0947659341217578,0.27155656,0.15957849,-0.01204173,823.1814092905488,0.07698387232904964,-0.014512709,-0.1442887,-0.20717604,-152.08269165762846,0.030831453565346167,
00000000000000000459_0,0.39715323,13,0.30708662,0.07009645,-0.3280268,716.9742426263721,0.11624555695059574,0.73542255,0.5772589,0.317734,1034.4014824569558,0.08954866734843277,231.17538,0.45927852,0.30783662,0.08197812,93.2915281779361,0.07393166798220954,0.20594367,0.1256442,0.00895093,367.205695823653,0.04874067769755459,-0.021532813,-0.1539312,-0.22184037,54.25841681032427,0.03386804008779892,
0000000000000000045a_0,0.5742457,13,0.2558742,0.0915131,-0.19826965,1205.0485917569526,0.10088149789650337,0.7391747,0.6072968,0.3591623,997.5889583907772,0.08640912690611947,225.18747,0.39351994,0.31539682,0.11368897,360.9224849360619,0.054788932249543405,0.20663805,0.14078613,0.01203586,536.0107934353503,0.047165823031106835,-0.06271649,-0.15155545,-0.19674768,129.3119211521316,0.028424346347908004,
0000000000000000045b_0,2.8063326,13,0.33138075,0.188041,-0.06613404,879.2030408571715,0.0849705620822784,0.8016113,0.66154855,0.343295,883.4528835903805,0.09180403966022767,358.9205,0.4349985,0.322265,0.15667844,287.0364016338584,0.05014979803568505,0.29461667,0.16913085,0.04010091,481.476418352631,0.053002342066167024,-0.04238835,-0.12790798,-0.16664971,78.97072337940544,0.017162387295013706,
0000000000000000045c_0,2.841592,13,0.2736877,0.118857466,-0.17670365,609.6944594312873,0.08342294729284418,0.7554859,0.59644693,0.1940707,701.0942734121248,0.09525260687687533,355.8534,0.49743685,0.33060187,0.15096962,265.6373179913364,0.060364842303629956,0.22295097,0.14367256,0.00904862,370.38039468823644,0.04832868254397523,-0.058426943,-0.14857621,-0.22615692,-9.07736565807824,0.02354031601289268,
0000000000000000045d_0,1.598508,13,0.445215,0.112557806,-0.208981,1030.333800283355,0.09504984068026019,0.73628587,0.60593873,0.42536408,1198.261320732605,0.0830891990538713,311.375,0.43037316,0.3236694,0.10787129,311.11222044315787,0.07614776597276367,0.21397176,0.14619282,0.02034607,563.3444160321233,0.052766227454405915,-0.010298569,-0.14964859,-0.19918902,52.24329802099968,0.03401410895886882,
0000000000000000045e_0,1.3238126,13,0.22902922,0.11752057,-0.016503496,728.098425891437,0.06286859555616511,0.7290355,0.5914374,0.38423797,789.2357325690692,0.07266815511418635,421.4263,0.5151028,0.34165236,0.23138548,301.51186041040387,0.04444239520780501,0.23973839,0.14890806,0.06161125,402.5036674872255,0.03702599376981058,-0.08385446,-0.15385045,-0.2550825,35.58457229277058,0.020748225666307154,
0000000000000000045f_0,3.7785213,13,0.37961337,0.13370112,-0.3129473,1490.6463141963488,0.13645479968596433,0.8271831,0.63571227,0.29509905,1075.0593592203018,0.11143303328292209,397.71915,0.46276492,0.32562283,0.1668571,459.15094332459756,0.053097685438353914,0.2813195,0.15910678,0.02191917,695.8428011418024,0.06383184160526119,-0.06768831,-0.14288558,-0.21194656,214.8235584460469,0.022642395716353184,
00000000000000000460_0,2.7191486,13,0.27455807,0.14244092,-0.08336123,710.002827217051,0.06573579854246658,0.75358963,0.6134801,0.3770094,771.824168903608,0.07589624975318651,338.45996,0.48018995,0.34572515,0.16641961,183.3646418981551,0.056343043365287254,0.23876993,0.15894045,0.05859624,355.1587832690093,0.03912560250445641,-0.0646638,-0.14849782,-0.2244567,77.00085262854107,0.026454959744646206,
00000000000000000461_0,2.1014469,13,0.299339,0.13087283,-0.101946555,681.6937729234317,0.07480568756821268,0.76455504,0.6066929,0.3568392,895.7315330737006,0.08229516305899824,458.11725,0.45131332,0.33210066,0.17665665,304.97968952267547,0.05014099775731794,0.22247332,0.15069167,0.04672929,452.2709346452109,0.0427021016632942,-0.05589792,-0.14561248,-0.18064749,-3.8908578007979355,0.020793437133410236,
00000000000000000462_0,1.7552656,13,0.40903386,0.119698055,-0.09076175,688.3491629037311,0.07022653176792011,0.7712934,0.59751487,0.3674715,869.8403121525909,0.07697646441060833,398.597,0.49675685,0.34736452,0.1049946,185.43243870288651,0.05906559660111541,0.22831383,0.15270728,0.04860383,386.3631920935999,0.03850029165297604,-0.020865783,-0.15606342,-0.23185316,52.01854792447354,0.027080247112672207,
00000000000000000463_0,2.9286304,13,0.24216144,0.11029392,-0.09184726,550.955120739999,0.07142013950463437,0.74658257,0.58962035,0.2650154,551.8325320833284,0.08760396879946496,454.905,0.6369063,0.33485183,0.14111848,256.1405389744777,0.06603264661793315,0.22545397,0.14341126,0.04095687,282.5350639679578,0.04431855494765035,-0.06880074,-0.15210985,-0.2412067,27.611011615876595,0.024251673484626517,
0000000000000000047d_0,1.9512385,13,0.26081207,0.16266762,-0.09667597,320.8162090691106,0.06276012868083454,0.74506027,0.6159794,0.4138205,481.7449237003733,0.07672508631020629,319.73923,0.44690692,0.33904943,0.23352711,-77.16771585985799,0.03425947183708506,0.22177526,0.1609191,0.05952233,142.2105313605137,0.03259154655590644,-0.08565608,-0.13953604,-0.19841398,71.95774402876721,0.01811774708655697,
0000000000000000047e_0,2.2860315,13,0.4167617,0.17828782,-0.12924856,708.9325974431509,0.08513984035021334,0.7923604,0.64141685,0.15028618,862.804060963565,0.12856534756412916,188.37938,0.74717385,0.35958368,0.15530328,195.0273154570013,0.08693132620266242,0.2530257,0.17009324,0.00675257,498.50149417442907,0.054906067739657845,-0.033773065,-0.14133558,-0.2535525,83.36005349669374,0.031297173644098175,
0000000000000000047f_0,3.3791673,13,0.30924448,0.17361073,-0.22153957,706.7753418268437,0.09136367280137547,0.78738254,0.66758364,0.42958102,529.1464432624279,0.08725453071748589,244.49211,0.55386466,0.31867823,0.13558298,390.58625161843145,0.05592552154307439,0.2539799,0.16553105,0.0347788,382.59631692161054,0.04569869635161645,-0.03730913,-0.13127685,-0.16932967,7.162365696769199,0.01937644706787294,
00000000000000000480_0,1.1577967,13,0.2618103,0.13865955,-0.2789821,792.8765186221148,0.09867277251192742,0.7887991,0.6579924,0.37247476,695.8698177834012,0.08560531917475044,179.24501,0.47210175,0.31038785,0.1101327,365.6242824620861,0.05878666904283195,0.26022634,0.15526651,0.01711293,432.45963898985593,0.0488164640452269,-0.037135724,-0.13898425,-0.2137535,22.951191034496397,0.021479064981217193,
00000000000000000482_0,0.8516155,13,0.3490344,0.17370723,-0.18199234,411.0359214269238,0.08728268525588583,0.8012313,0.6811643,0.25779375,485.3364941307693,0.10436962408839759,43.713688,0.44717142,0.3045604,0.13321622,422.26371508211577,0.060044917556669575,0.24782456,0.16307746,0.00901991,383.2128642923616,0.05310918522129444,-0.013519384,-0.12781724,-0.17545469,-111.00497818761944,0.024657603832642844,
00000000000000000483_0,5.569167,13,0.38682747,0.15699838,-0.1335031,-670.6324836948099,0.10683943798643385,0.8309859,0.67381334,0.18629995,-407.78615509637393,0.10534232962478522,119.71475,0.43904737,0.27456915,0.13446595,681.3678862730183,0.059237437582734837,0.24970923,0.13555291,-5.2437E-4,204.268909372084,0.041606388035582184,-0.024733577,-0.12510632,-0.22288491,-493.1201670862095,0.04424684071990641,
00000000000000000484_0,0.16188897,13,0.24585876,0.05205677,-0.26491228,164.76478281251926,0.0818245210852749,0.73123485,0.6019259,0.18185619,172.65243069733876,0.1102796852929627,9.373309,0.49697453,0.27882752,0.0761134,138.76150642619314,0.06277990295564008,0.17519003,0.11321173,0.00940145,80.08397105103067,0.03605926709580131,-0.02025945,-0.14460243,-0.19114292,-78.87063896315655,0.030288564927775038,
00000000000000000485_0,16.519854,13,0.32719836,0.10400012,-0.31950846,1385.0308832028097,0.16471624765524642,0.82580644,0.6486811,0.18345898,1590.06143539535,0.15660869098741015,438.12988,0.4563729,0.2830622,0.1303296,302.6437177603293,0.06049168940591434,0.22642332,0.13455965,-6.1985E-4,696.6938449780504,0.06400836004243542,-0.036760252,-0.1356502,-0.2168131,82.85126485533196,0.03369887700870199,
00000000000000000486_0,2.0094905,13,0.3666466,0.10885802,-0.264,718.9030018164357,0.12566702615192654,0.7648717,0.64389336,0.38481677,767.3109107317421,0.08983918184058745,102.30942,0.37245992,0.27715993,0.10959981,584.7846620015034,0.04434618180458309,0.21909118,0.12899415,0.01975308,545.4763586999798,0.042387135071616504,-0.027292902,-0.13593015,-0.19306798,-47.497840901263594,0.02897720695954105,
00000000000000000487_0,1.5884929,13,0.3320488,0.1799011,0.027027028,200.67805137090082,0.06204751550703999,0.81314725,0.67445374,0.14724481,664.6505275243534,0.10385706868296886,56.921318,0.45449072,0.31021976,0.07950927,84.65337421055717,0.0574423442607678,0.30224448,0.15984249,-0.00167698,230.8645183849828,0.049128411688709676,-0.019074095,-0.13025868,-0.1786284,-31.9845003238635,0.027672450456792147,
00000000000000000488_0,3.0876899,13,0.2398694,0.10283472,-0.19279455,923.0601523082366,0.07599419338607799,0.7387534,0.63418734,0.45056868,704.6614518936336,0.061994715194744365,115.04909,0.43140066,0.3251601,0.262714,241.51971798708985,0.03314651585892506,0.2114457,0.1511523,0.05931973,400.5423375245556,0.03181325234341082,-0.11403547,-0.15576755,-0.21363351,146.05981800565655,0.017552457371094763,
00000000000000000489_0,6.028949,13,0.39585212,0.1725198,-0.17011884,1364.0964635159735,0.12431994103236785,0.8363339,0.6713273,0.34124628,1025.9467648263844,0.10291309772038555,183.50981,0.4463896,0.27668858,0.09091249,347.00296023453785,0.04918877973628124,0.24772298,0.14174625,0.02157047,592.4518042110203,0.04899119044719924,-0.007973783,-0.11602903,-0.20304477,183.44161538230142,0.031083626424188816,
0000000000000000048f_0,2.5220144,13,0.2387357,0.13269965,-0.14099312,-422.87406189485233,0.07126445048708185,0.6989831,0.612292,0.4045864,-60.61153445461833,0.05686783828861,54.14815,0.3996449,0.30374455,0.1880107,-86.32454261017143,0.03985812677847103,0.1790289,0.13250208,0.03948561,-140.06077173332733,0.027991067844523924,-0.06458558,-0.13440104,-0.17528066,-125.24250361615985,0.018626810203505678,
00000000000000000490_0,0.80806965,13,0.24678706,-0.020221312,-0.32574525,-557.9732241174257,0.12299985758633494,0.6223539,0.48942247,0.18156162,24.664655048905473,0.09499578779810705,217.74695,0.45645615,0.27723047,0.07613363,-254.01877614733127,0.0643931689729524,0.19679537,0.082822286,-0.00708112,-218.86665359678315,0.042209581251374396,-0.034427546,-0.15488836,-0.21618228,-123.36855706828256,0.02343022459142854,
00000000000000000491_0,1.932009,13,0.22741652,-0.03272685,-0.3261105,-825.0688097547712,0.11644416420001195,0.57044077,0.4189013,0.15341546,183.809370143736,0.07795660174911431,239.0345,0.5453364,0.29537284,0.12075899,-621.3908004330502,0.07794013845707883,0.15861133,0.07068737,-0.00582251,-282.046583703187,0.038191927840740415,-0.026444515,-0.1589038,-0.24889256,-95.61937784840197,0.02486152248558752,
